column00,Unnamed: 0,TermName,StudentID,StudentDateOfBirth,StudentGender,Grade,Subject,Course,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,LexileScore,LexileMin,LexileMax,Goal1Name,Goal1RitScore,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5Adjective,TestStartDateTime,Year,ClassOf,Season
1132,1132,Winter 2020-2021,1242563,2004-10-26,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282869,2021-01-28,09:07:02,50,239,3.3,82.0,High,53,0.0,1440.0,1340.0,1490.0,Literary Text: Key Ideas and Details,227,Avg,"Literary Text: Language, Craft, and Structure",229,HiAvg,Informational Text: Key Ideas and Details,258,High,"Informational Text: Language, Craft, and Structure",241.0,High,Vocabulary: Acquisition and Use,244.0,High,2021-01-28 09:07:02,2020-2021,2023,Winter
1135,1135,Winter 2020-2021,1242566,2004-11-17,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282523,2021-01-28,09:07:55,71,236,3.5,77.0,HiAvg,56,2.5641,1385.0,1285.0,1435.0,Literary Text: Key Ideas and Details,222,Avg,"Literary Text: Language, Craft, and Structure",230,HiAvg,Informational Text: Key Ideas and Details,245,High,"Informational Text: Language, Craft, and Structure",239.0,HiAvg,Vocabulary: Acquisition and Use,245.0,High,2021-01-28 09:07:55,2020-2021,2023,Winter
1138,1138,Winter 2020-2021,1242568,2004-11-17,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282817,2021-01-28,09:07:42,66,240,3.4,83.0,High,50,0.0,1460.0,1360.0,1510.0,Literary Text: Key Ideas and Details,255,High,"Literary Text: Language, Craft, and Structure",244,High,Informational Text: Key Ideas and Details,228,Avg,"Informational Text: Language, Craft, and Structure",232.0,HiAvg,Vocabulary: Acquisition and Use,243.0,High,2021-01-28 09:07:42,2020-2021,2023,Winter
1141,1141,Winter 2020-2021,124450,2005-05-12,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665283019,2021-01-28,09:14:41,56,241,3.3,85.0,High,48,0.0,1480.0,1380.0,1530.0,Literary Text: Key Ideas and Details,250,High,"Literary Text: Language, Craft, and Structure",228,Avg,Informational Text: Key Ideas and Details,233,HiAvg,"Informational Text: Language, Craft, and Structure",242.0,High,Vocabulary: Acquisition and Use,250.0,High,2021-01-28 09:14:41,2020-2021,2023,Winter
1144,1144,Winter 2020-2021,1246026,2003-09-01,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,664321738,2021-01-28,09:01:45,92,256,3.7,96.0,High,74,0.0,1770.0,1670.0,1820.0,Literary Text: Key Ideas and Details,257,High,"Literary Text: Language, Craft, and Structure",264,High,Informational Text: Key Ideas and Details,237,HiAvg,"Informational Text: Language, Craft, and Structure",252.0,High,Vocabulary: Acquisition and Use,272.0,High,2021-01-28 09:01:45,2020-2021,2022,Winter
1147,1147,Winter 2020-2021,1250314,2006-02-19,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282582,2021-01-28,09:02:57,45,213,3.5,34.0,LoAvg,49,0.0,940.0,840.0,990.0,Literary Text: Key Ideas and Details,213,LoAvg,"Literary Text: Language, Craft, and Structure",225,Avg,Informational Text: Key Ideas and Details,191,Low,"Informational Text: Language, Craft, and Structure",221.0,Avg,Vocabulary: Acquisition and Use,218.0,Avg,2021-01-28 09:02:57,2020-2021,2024,Winter
1150,1150,Winter 2020-2021,1250316,2004-05-12,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282740,2021-01-28,09:01:43,66,221,3.5,42.0,Avg,46,0.0,1095.0,995.0,1145.0,Literary Text: Key Ideas and Details,224,Avg,"Literary Text: Language, Craft, and Structure",224,Avg,Informational Text: Key Ideas and Details,213,LoAvg,"Informational Text: Language, Craft, and Structure",221.0,Avg,Vocabulary: Acquisition and Use,224.0,Avg,2021-01-28 09:01:43,2020-2021,2022,Winter
1153,1153,Winter 2020-2021,1256295,2005-07-11,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282971,2021-01-28,09:02:50,46,224,3.4,52.0,Avg,49,0.0,1150.0,1050.0,1200.0,Literary Text: Key Ideas and Details,229,HiAvg,"Literary Text: Language, Craft, and Structure",218,LoAvg,Informational Text: Key Ideas and Details,221,Avg,"Informational Text: Language, Craft, and Structure",230.0,HiAvg,Vocabulary: Acquisition and Use,221.0,Avg,2021-01-28 09:02:50,2020-2021,2023,Winter
1156,1156,Winter 2020-2021,1256429,2004-06-12,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282597,2021-01-28,09:01:53,59,258,4.0,97.0,High,79,0.0,1810.0,1710.0,1825.0,Literary Text: Key Ideas and Details,257,High,"Literary Text: Language, Craft, and Structure",248,High,Informational Text: Key Ideas and Details,248,High,"Informational Text: Language, Craft, and Structure",289.0,High,Vocabulary: Acquisition and Use,258.0,High,2021-01-28 09:01:53,2020-2021,2022,Winter
1159,1159,Winter 2020-2021,1261853,2005-11-02,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282379,2021-01-28,09:02:47,47,226,3.5,61.0,HiAvg,46,0.0,1190.0,1090.0,1240.0,Literary Text: Key Ideas and Details,229,HiAvg,"Literary Text: Language, Craft, and Structure",226,HiAvg,Informational Text: Key Ideas and Details,222,Avg,"Informational Text: Language, Craft, and Structure",231.0,HiAvg,Vocabulary: Acquisition and Use,222.0,Avg,2021-01-28 09:02:47,2020-2021,2024,Winter
1162,1162,Winter 2020-2021,1261854,2005-07-20,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282420,2021-01-28,09:02:41,63,222,3.4,53.0,Avg,51,0.0,1115.0,1015.0,1165.0,Literary Text: Key Ideas and Details,210,LoAvg,"Literary Text: Language, Craft, and Structure",220,Avg,Informational Text: Key Ideas and Details,226,HiAvg,"Informational Text: Language, Craft, and Structure",221.0,Avg,Vocabulary: Acquisition and Use,233.0,HiAvg,2021-01-28 09:02:41,2020-2021,2024,Winter
1165,1165,Winter 2020-2021,1261857,2005-12-14,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282796,2021-01-28,09:02:33,54,246,3.4,91.0,High,58,0.0,1575.0,1475.0,1625.0,Literary Text: Key Ideas and Details,248,High,"Literary Text: Language, Craft, and Structure",245,High,Informational Text: Key Ideas and Details,250,High,"Informational Text: Language, Craft, and Structure",242.0,High,Vocabulary: Acquisition and Use,246.0,High,2021-01-28 09:02:33,2020-2021,2024,Winter
1168,1168,Winter 2020-2021,1261859,2005-09-30,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282986,2021-01-28,09:00:07,51,213,3.4,34.0,LoAvg,51,0.0,940.0,840.0,990.0,Literary Text: Key Ideas and Details,209,LoAvg,"Literary Text: Language, Craft, and Structure",216,Avg,Informational Text: Key Ideas and Details,213,LoAvg,"Informational Text: Language, Craft, and Structure",212.0,LoAvg,Vocabulary: Acquisition and Use,214.0,LoAvg,2021-01-28 09:00:07,2020-2021,2024,Winter
1171,1171,Winter 2020-2021,1261869,2005-02-03,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282299,2021-01-28,09:03:54,30,240,3.4,83.0,High,54,0.0,1460.0,1360.0,1510.0,Literary Text: Key Ideas and Details,239,HiAvg,"Literary Text: Language, Craft, and Structure",234,HiAvg,Informational Text: Key Ideas and Details,243,High,"Informational Text: Language, Craft, and Structure",237.0,HiAvg,Vocabulary: Acquisition and Use,249.0,High,2021-01-28 09:03:54,2020-2021,2023,Winter
1174,1174,Winter 2020-2021,1261876,2004-06-10,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282615,2021-01-28,09:01:55,68,243,3.3,85.0,High,50,0.0,1520.0,1420.0,1570.0,Literary Text: Key Ideas and Details,245,High,"Literary Text: Language, Craft, and Structure",248,High,Informational Text: Key Ideas and Details,237,HiAvg,"Informational Text: Language, Craft, and Structure",235.0,HiAvg,Vocabulary: Acquisition and Use,250.0,High,2021-01-28 09:01:55,2020-2021,2022,Winter
1177,1177,Winter 2020-2021,1261879,2004-04-28,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,664321087,2021-02-02,09:35:02,12,176,3.4,1.0,Low,45,15.0,225.0,125.0,275.0,Literary Text: Key Ideas and Details,168,Low,"Literary Text: Language, Craft, and Structure",176,Low,Informational Text: Key Ideas and Details,180,Low,"Informational Text: Language, Craft, and Structure",177.0,Low,Vocabulary: Acquisition and Use,177.0,Low,2021-02-02 09:35:02,2020-2021,2022,Winter
1180,1180,Winter 2020-2021,1264248,2005-01-19,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282823,2021-01-28,09:02:46,43,199,3.5,9.0,Low,49,0.0,670.0,570.0,720.0,Literary Text: Key Ideas and Details,194,Low,"Literary Text: Language, Craft, and Structure",204,Low,Informational Text: Key Ideas and Details,205,Low,"Informational Text: Language, Craft, and Structure",192.0,Low,Vocabulary: Acquisition and Use,199.0,Low,2021-01-28 09:02:46,2020-2021,2023,Winter
1183,1183,Winter 2020-2021,1270044,2005-06-14,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282807,2021-01-28,09:02:54,50,225,3.5,55.0,Avg,49,0.0,1170.0,1070.0,1220.0,Literary Text: Key Ideas and Details,231,HiAvg,"Literary Text: Language, Craft, and Structure",217,LoAvg,Informational Text: Key Ideas and Details,218,LoAvg,"Informational Text: Language, Craft, and Structure",240.0,High,Vocabulary: Acquisition and Use,218.0,LoAvg,2021-01-28 09:02:54,2020-2021,2023,Winter
1186,1186,Winter 2020-2021,1271023,2006-01-20,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,663574735,2021-01-28,08:58:29,44,228,3.5,65.0,HiAvg,53,0.0,1230.0,1130.0,1280.0,Literary Text: Key Ideas and Details,231,HiAvg,"Literary Text: Language, Craft, and Structure",212,LoAvg,Informational Text: Key Ideas and Details,222,Avg,"Informational Text: Language, Craft, and Structure",242.0,High,Vocabulary: Acquisition and Use,232.0,HiAvg,2021-01-28 08:58:29,2020-2021,2024,Winter
1189,1189,Winter 2020-2021,1274317,2006-02-23,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,663574670,2021-01-28,09:13:50,86,218,3.5,45.0,Avg,55,2.6316,1035.0,935.0,1085.0,Literary Text: Key Ideas and Details,209,LoAvg,"Literary Text: Language, Craft, and Structure",213,LoAvg,Informational Text: Key Ideas and Details,226,HiAvg,"Informational Text: Language, Craft, and Structure",229.0,HiAvg,Vocabulary: Acquisition and Use,216.0,Avg,2021-01-28 09:13:50,2020-2021,2024,Winter
1192,1192,Winter 2020-2021,1274334,2005-12-21,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282841,2021-01-28,08:58:31,71,206,3.5,22.0,LoAvg,49,5.4054,805.0,705.0,855.0,Literary Text: Key Ideas and Details,209,LoAvg,"Literary Text: Language, Craft, and Structure",197,Low,Informational Text: Key Ideas and Details,208,LoAvg,"Informational Text: Language, Craft, and Structure",198.0,Low,Vocabulary: Acquisition and Use,216.0,Avg,2021-01-28 08:58:31,2020-2021,2024,Winter
1195,1195,Winter 2020-2021,1280701,2004-07-27,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282271,2021-01-28,09:16:05,21,220,3.5,40.0,LoAvg,54,5.1282,1075.0,975.0,1125.0,Literary Text: Key Ideas and Details,216,LoAvg,"Literary Text: Language, Craft, and Structure",216,LoAvg,Informational Text: Key Ideas and Details,222,Avg,"Informational Text: Language, Craft, and Structure",226.0,Avg,Vocabulary: Acquisition and Use,220.0,LoAvg,2021-01-28 09:16:05,2020-2021,2022,Winter
1198,1198,Winter 2020-2021,1282531,2006-01-24,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282529,2021-01-28,09:02:37,80,238,3.3,82.0,High,50,0.0,1420.0,1320.0,1470.0,Literary Text: Key Ideas and Details,234,HiAvg,"Literary Text: Language, Craft, and Structure",244,High,Informational Text: Key Ideas and Details,238,High,"Informational Text: Language, Craft, and Structure",238.0,High,Vocabulary: Acquisition and Use,238.0,High,2021-01-28 09:02:37,2020-2021,2024,Winter
1201,1201,Winter 2020-2021,1282552,2005-05-27,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282502,2021-01-28,09:11:18,46,252,3.6,95.0,High,70,0.0,1690.0,1590.0,1740.0,Literary Text: Key Ideas and Details,240,High,"Literary Text: Language, Craft, and Structure",247,High,Informational Text: Key Ideas and Details,273,High,"Informational Text: Language, Craft, and Structure",252.0,High,Vocabulary: Acquisition and Use,259.0,High,2021-01-28 09:11:18,2020-2021,2023,Winter
1204,1204,Winter 2020-2021,1286632,2007-02-07,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282936,2021-01-28,08:58:40,72,232,3.5,73.0,HiAvg,55,0.0,1305.0,1205.0,1355.0,Literary Text: Key Ideas and Details,227,HiAvg,"Literary Text: Language, Craft, and Structure",221,Avg,Informational Text: Key Ideas and Details,224,Avg,"Informational Text: Language, Craft, and Structure",246.0,High,Vocabulary: Acquisition and Use,238.0,High,2021-01-28 08:58:40,2020-2021,2024,Winter
1207,1207,Winter 2020-2021,1289820,2003-07-14,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282414,2021-01-28,09:01:41,50,249,3.4,91.0,High,60,0.0,1635.0,1535.0,1685.0,Literary Text: Key Ideas and Details,245,High,"Literary Text: Language, Craft, and Structure",247,High,Informational Text: Key Ideas and Details,250,High,"Informational Text: Language, Craft, and Structure",254.0,High,Vocabulary: Acquisition and Use,248.0,High,2021-01-28 09:01:41,2020-2021,2022,Winter
1210,1210,Winter 2020-2021,1289821,2004-08-02,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282401,2021-01-28,09:06:14,44,255,3.7,96.0,High,74,0.0,1750.0,1650.0,1800.0,Literary Text: Key Ideas and Details,249,High,"Literary Text: Language, Craft, and Structure",249,High,Informational Text: Key Ideas and Details,250,High,"Informational Text: Language, Craft, and Structure",270.0,High,Vocabulary: Acquisition and Use,255.0,High,2021-01-28 09:06:14,2020-2021,2022,Winter
1213,1213,Winter 2020-2021,1289822,2004-04-26,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282830,2021-01-28,09:06:15,40,234,3.3,70.0,HiAvg,50,0.0,1345.0,1245.0,1395.0,Literary Text: Key Ideas and Details,228,Avg,"Literary Text: Language, Craft, and Structure",246,High,Informational Text: Key Ideas and Details,231,HiAvg,"Informational Text: Language, Craft, and Structure",233.0,HiAvg,Vocabulary: Acquisition and Use,233.0,HiAvg,2021-01-28 09:06:15,2020-2021,2022,Winter
1216,1216,Winter 2020-2021,1294035,2006-04-12,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282832,2021-01-28,09:02:52,66,241,3.3,85.0,High,53,0.0,1480.0,1380.0,1530.0,Literary Text: Key Ideas and Details,231,HiAvg,"Literary Text: Language, Craft, and Structure",241,High,Informational Text: Key Ideas and Details,238,HiAvg,"Informational Text: Language, Craft, and Structure",249.0,High,Vocabulary: Acquisition and Use,242.0,High,2021-01-28 09:02:52,2020-2021,2023,Winter
1219,1219,Winter 2020-2021,1294036,2005-01-24,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282685,2021-01-28,09:04:19,70,250,3.4,94.0,High,60,0.0,1655.0,1555.0,1705.0,Literary Text: Key Ideas and Details,257,High,"Literary Text: Language, Craft, and Structure",249,High,Informational Text: Key Ideas and Details,244,High,"Informational Text: Language, Craft, and Structure",236.0,HiAvg,Vocabulary: Acquisition and Use,263.0,High,2021-01-28 09:04:19,2020-2021,2023,Winter
1222,1222,Winter 2020-2021,1295969,2005-10-24,F,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,663574613,2021-01-28,09:02:36,95,244,3.4,89.0,High,53,0.0,1540.0,1440.0,1590.0,Literary Text: Key Ideas and Details,249,High,"Literary Text: Language, Craft, and Structure",229,HiAvg,Informational Text: Key Ideas and Details,248,High,"Informational Text: Language, Craft, and Structure",253.0,High,Vocabulary: Acquisition and Use,244.0,High,2021-01-28 09:02:36,2020-2021,2024,Winter
1225,1225,Winter 2020-2021,1299938,2004-10-15,F,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282247,2021-01-28,09:09:25,37,194,3.4,5.0,Low,45,0.0,575.0,475.0,625.0,Literary Text: Key Ideas and Details,184,Low,"Literary Text: Language, Craft, and Structure",197,Low,Informational Text: Key Ideas and Details,208,LoAvg,"Informational Text: Language, Craft, and Structure",186.0,Low,Vocabulary: Acquisition and Use,192.0,Low,2021-01-28 09:09:25,2020-2021,2023,Winter
1228,1228,Winter 2020-2021,1299939,2004-11-10,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282703,2021-01-28,09:04:22,58,215,3.5,33.0,LoAvg,49,0.0,980.0,880.0,1030.0,Literary Text: Key Ideas and Details,206,Low,"Literary Text: Language, Craft, and Structure",207,LoAvg,Informational Text: Key Ideas and Details,220,Avg,"Informational Text: Language, Craft, and Structure",225.0,Avg,Vocabulary: Acquisition and Use,219.0,Avg,2021-01-28 09:04:22,2020-2021,2023,Winter
1231,1231,Winter 2020-2021,1299940,2004-01-01,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282680,2021-01-28,09:07:13,82,222,3.4,44.0,Avg,43,0.0,1115.0,1015.0,1165.0,Literary Text: Key Ideas and Details,231,HiAvg,"Literary Text: Language, Craft, and Structure",213,LoAvg,Informational Text: Key Ideas and Details,212,LoAvg,"Informational Text: Language, Craft, and Structure",233.0,HiAvg,Vocabulary: Acquisition and Use,219.0,LoAvg,2021-01-28 09:07:13,2020-2021,2022,Winter
1234,1234,Winter 2020-2021,1302923,2003-11-21,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282293,2021-01-28,09:06:01,72,229,3.5,60.0,Avg,45,0.0,1250.0,1150.0,1300.0,Literary Text: Key Ideas and Details,236,HiAvg,"Literary Text: Language, Craft, and Structure",230,HiAvg,Informational Text: Key Ideas and Details,221,Avg,"Informational Text: Language, Craft, and Structure",225.0,Avg,Vocabulary: Acquisition and Use,233.0,HiAvg,2021-01-28 09:06:01,2020-2021,2022,Winter
1237,1237,Winter 2020-2021,1306360,2003-06-24,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282762,2021-01-28,09:06:02,41,241,3.3,82.0,High,48,0.0,1480.0,1380.0,1530.0,Literary Text: Key Ideas and Details,246,High,"Literary Text: Language, Craft, and Structure",232,HiAvg,Informational Text: Key Ideas and Details,238,HiAvg,"Informational Text: Language, Craft, and Structure",249.0,High,Vocabulary: Acquisition and Use,240.0,HiAvg,2021-01-28 09:06:02,2020-2021,2022,Winter
1240,1240,Winter 2020-2021,1306370,2006-05-04,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282256,2021-01-28,09:02:38,62,246,3.4,91.0,High,58,0.0,1575.0,1475.0,1625.0,Literary Text: Key Ideas and Details,239,High,"Literary Text: Language, Craft, and Structure",247,High,Informational Text: Key Ideas and Details,249,High,"Informational Text: Language, Craft, and Structure",245.0,High,Vocabulary: Acquisition and Use,252.0,High,2021-01-28 09:02:38,2020-2021,2024,Winter
1243,1243,Winter 2020-2021,1309431,2003-12-20,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282608,2021-01-28,09:15:14,68,226,3.5,53.0,Avg,55,0.0,1190.0,1090.0,1240.0,Literary Text: Key Ideas and Details,229,Avg,"Literary Text: Language, Craft, and Structure",231,HiAvg,Informational Text: Key Ideas and Details,217,LoAvg,"Informational Text: Language, Craft, and Structure",231.0,HiAvg,Vocabulary: Acquisition and Use,225.0,Avg,2021-01-28 09:15:14,2020-2021,2022,Winter
1246,1246,Winter 2020-2021,1309434,2004-10-17,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282964,2021-01-28,09:06:04,44,246,3.5,88.0,High,58,0.0,1575.0,1475.0,1625.0,Literary Text: Key Ideas and Details,245,High,"Literary Text: Language, Craft, and Structure",237,HiAvg,Informational Text: Key Ideas and Details,241,HiAvg,"Informational Text: Language, Craft, and Structure",245.0,High,Vocabulary: Acquisition and Use,261.0,High,2021-01-28 09:06:04,2020-2021,2022,Winter
1249,1249,Winter 2020-2021,1311453,2004-01-19,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282594,2021-01-28,09:05:57,72,236,3.4,74.0,HiAvg,53,0.0,1385.0,1285.0,1435.0,Literary Text: Key Ideas and Details,228,Avg,"Literary Text: Language, Craft, and Structure",237,HiAvg,Informational Text: Key Ideas and Details,236,HiAvg,"Informational Text: Language, Craft, and Structure",250.0,High,Vocabulary: Acquisition and Use,228.0,Avg,2021-01-28 09:05:57,2020-2021,2022,Winter
1252,1252,Winter 2020-2021,133795,2006-01-21,M,9,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,662702980,2021-01-28,09:03:29,163,236,3.3,80.0,HiAvg,48,0.0,1385.0,1285.0,1435.0,Literary Text: Key Ideas and Details,231,HiAvg,"Literary Text: Language, Craft, and Structure",232,HiAvg,Informational Text: Key Ideas and Details,233,HiAvg,"Informational Text: Language, Craft, and Structure",246.0,High,Vocabulary: Acquisition and Use,236.0,HiAvg,2021-01-28 09:03:29,2020-2021,2024,Winter
1255,1255,Winter 2020-2021,140094,2005-06-20,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282399,2021-01-28,09:04:20,33,235,3.5,75.0,HiAvg,49,0.0,1365.0,1265.0,1415.0,Literary Text: Key Ideas and Details,227,Avg,"Literary Text: Language, Craft, and Structure",243,High,Informational Text: Key Ideas and Details,226,Avg,"Informational Text: Language, Craft, and Structure",237.0,HiAvg,Vocabulary: Acquisition and Use,242.0,High,2021-01-28 09:04:20,2020-2021,2023,Winter
1258,1258,Winter 2020-2021,156593,2004-04-05,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282889,2021-01-28,09:06:02,39,245,3.5,87.0,High,59,0.0,1555.0,1455.0,1605.0,Literary Text: Key Ideas and Details,238,HiAvg,"Literary Text: Language, Craft, and Structure",252,High,Informational Text: Key Ideas and Details,250,High,"Informational Text: Language, Craft, and Structure",245.0,High,Vocabulary: Acquisition and Use,243.0,High,2021-01-28 09:06:02,2020-2021,2022,Winter
1261,1261,Winter 2020-2021,178052,2003-01-15,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282942,2021-01-28,09:02:10,33,231,3.4,64.0,HiAvg,48,2.5,1285.0,1185.0,1335.0,Literary Text: Key Ideas and Details,212,LoAvg,"Literary Text: Language, Craft, and Structure",229,Avg,Informational Text: Key Ideas and Details,233,HiAvg,"Informational Text: Language, Craft, and Structure",248.0,High,Vocabulary: Acquisition and Use,232.0,HiAvg,2021-01-28 09:02:10,2020-2021,2022,Winter
1264,1264,Winter 2020-2021,233676,2004-02-25,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282576,2021-01-28,09:06:17,46,248,3.6,90.0,High,67,0.0,1615.0,1515.0,1665.0,Literary Text: Key Ideas and Details,241,HiAvg,"Literary Text: Language, Craft, and Structure",246,High,Informational Text: Key Ideas and Details,250,High,"Informational Text: Language, Craft, and Structure",251.0,High,Vocabulary: Acquisition and Use,256.0,High,2021-01-28 09:06:17,2020-2021,2022,Winter
1267,1267,Winter 2020-2021,245976,2003-08-12,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282949,2021-01-28,09:01:44,41,236,3.5,74.0,HiAvg,51,0.0,1385.0,1285.0,1435.0,Literary Text: Key Ideas and Details,237,HiAvg,"Literary Text: Language, Craft, and Structure",229,Avg,Informational Text: Key Ideas and Details,222,Avg,"Informational Text: Language, Craft, and Structure",248.0,High,Vocabulary: Acquisition and Use,241.0,HiAvg,2021-01-28 09:01:44,2020-2021,2022,Winter
1270,1270,Winter 2020-2021,254176,2003-09-28,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282834,2021-01-28,09:07:07,51,227,3.4,55.0,Avg,45,0.0,1210.0,1110.0,1260.0,Literary Text: Key Ideas and Details,233,HiAvg,"Literary Text: Language, Craft, and Structure",233,HiAvg,Informational Text: Key Ideas and Details,219,LoAvg,"Informational Text: Language, Craft, and Structure",223.0,Avg,Vocabulary: Acquisition and Use,228.0,Avg,2021-01-28 09:07:07,2020-2021,2022,Winter
1273,1273,Winter 2020-2021,257391,2003-12-05,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282647,2021-01-28,09:05:53,30,225,3.6,51.0,Avg,40,2.5,1170.0,1070.0,1220.0,Literary Text: Key Ideas and Details,213,LoAvg,"Literary Text: Language, Craft, and Structure",225,Avg,Informational Text: Key Ideas and Details,215,LoAvg,"Informational Text: Language, Craft, and Structure",235.0,HiAvg,Vocabulary: Acquisition and Use,237.0,HiAvg,2021-01-28 09:05:53,2020-2021,2022,Winter
1276,1276,Winter 2020-2021,272804,2003-03-02,M,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282905,2021-01-28,09:03:14,33,228,3.5,57.0,Avg,37,14.6341,1230.0,1130.0,1280.0,Literary Text: Key Ideas and Details,228,Avg,"Literary Text: Language, Craft, and Structure",228,Avg,Informational Text: Key Ideas and Details,224,Avg,"Informational Text: Language, Craft, and Structure",230.0,HiAvg,Vocabulary: Acquisition and Use,228.0,Avg,2021-01-28 09:03:14,2020-2021,2022,Winter
1279,1279,Winter 2020-2021,282975,2004-08-30,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282627,2021-01-28,09:06:53,65,222,3.5,48.0,Avg,49,2.7027,1115.0,1015.0,1165.0,Literary Text: Key Ideas and Details,234,HiAvg,"Literary Text: Language, Craft, and Structure",219,Avg,Informational Text: Key Ideas and Details,225,Avg,"Informational Text: Language, Craft, and Structure",217.0,LoAvg,Vocabulary: Acquisition and Use,218.0,LoAvg,2021-01-28 09:06:53,2020-2021,2023,Winter
1282,1282,Winter 2020-2021,301100,2004-08-27,M,10,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282352,2021-01-28,09:03:14,32,239,3.3,82.0,High,50,0.0,1440.0,1340.0,1490.0,Literary Text: Key Ideas and Details,243,High,"Literary Text: Language, Craft, and Structure",245,High,Informational Text: Key Ideas and Details,226,Avg,"Informational Text: Language, Craft, and Structure",250.0,High,Vocabulary: Acquisition and Use,233.0,HiAvg,2021-01-28 09:03:14,2020-2021,2023,Winter
1285,1285,Winter 2020-2021,304567,2003-11-01,F,11,Language Arts,Reading,Growth: Reading 6+ CCSS 2010 V3,665282795,2021-01-28,09:01:38,40,249,3.4,91.0,High,63,0.0,1635.0,1535.0,1685.0,Literary Text: Key Ideas and Details,250,High,"Literary Text: Language, Craft, and Structure",247,High,Informational Text: Key Ideas and Details,245,High,"Informational Text: Language, Craft, and Structure",256.0,High,Vocabulary: Acquisition and Use,247.0,High,2021-01-28 09:01:38,2020-2021,2022,Winter
