column00,Unnamed: 0,TermName,StudentID,StudentDateOfBirth,StudentGender,Grade,Subject,Course,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,LexileScore,LexileMin,LexileMax,Goal1Name,Goal1RitScore,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5Adjective,TestStartDateTime,Year,ClassOf,Season
1530,1530,Fall 2021-2022,1271023,2006-01-20,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654529,2021-09-30,09:05:57,30,225,2.9,66.0,HiAvg,47,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",235,High,"Language: Understand, Edit for Grammar, Usage",218,Avg,"Language: Understand, Edit for Mechanics",223,HiAvg,,,,,,,2021-09-30 09:05:57,2021-2022,2024,Fall
1533,1533,Fall 2021-2022,1274334,2005-12-21,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654430,2021-09-30,09:06:07,51,217,2.9,45.0,Avg,50,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",218,Avg,"Language: Understand, Edit for Grammar, Usage",219,Avg,"Language: Understand, Edit for Mechanics",214,LoAvg,,,,,,,2021-09-30 09:06:07,2021-2022,2024,Fall
1536,1536,Fall 2021-2022,1282531,2006-01-24,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653720,2021-09-30,09:05:50,62,233,2.9,83.0,High,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",233,High,"Language: Understand, Edit for Grammar, Usage",235,High,"Language: Understand, Edit for Mechanics",231,HiAvg,,,,,,,2021-09-30 09:05:50,2021-2022,2024,Fall
1539,1539,Fall 2021-2022,1282541,2007-05-17,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654058,2021-09-30,09:07:15,37,270,10.1,99.0,High,98,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",272,High,"Language: Understand, Edit for Grammar, Usage",255,High,"Language: Understand, Edit for Mechanics",263,High,,,,,,,2021-09-30 09:07:15,2021-2022,2025,Fall
1542,1542,Fall 2021-2022,1282552,2005-05-27,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654602,2021-09-30,09:04:29,32,240,3.1,90.0,High,66,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",244,High,"Language: Understand, Edit for Grammar, Usage",234,High,"Language: Understand, Edit for Mechanics",242,High,,,,,,,2021-09-30 09:04:29,2021-2022,2023,Fall
1545,1545,Fall 2021-2022,1286632,2007-02-07,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653868,2021-09-30,09:05:50,50,232,2.9,81.0,High,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",238,High,"Language: Understand, Edit for Grammar, Usage",226,HiAvg,"Language: Understand, Edit for Mechanics",231,HiAvg,,,,,,,2021-09-30 09:05:50,2021-2022,2024,Fall
1548,1548,Fall 2021-2022,1287165,2005-02-14,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654361,2021-09-30,09:04:31,44,227,2.9,66.0,HiAvg,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",231,HiAvg,"Language: Understand, Edit for Grammar, Usage",227,HiAvg,"Language: Understand, Edit for Mechanics",221,Avg,,,,,,,2021-09-30 09:04:31,2021-2022,2023,Fall
1551,1551,Fall 2021-2022,1288447,2007-07-14,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654446,2021-09-30,09:02:59,41,223,2.9,66.0,HiAvg,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",233,High,"Language: Understand, Edit for Grammar, Usage",218,Avg,"Language: Understand, Edit for Mechanics",218,Avg,,,,,,,2021-09-30 09:02:59,2021-2022,2025,Fall
1554,1554,Fall 2021-2022,1294035,2006-04-12,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653775,2021-09-30,09:03:26,34,238,3.0,88.0,High,60,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",235,High,"Language: Understand, Edit for Grammar, Usage",235,High,"Language: Understand, Edit for Mechanics",246,High,,,,,,,2021-09-30 09:03:26,2021-2022,2023,Fall
1557,1557,Fall 2021-2022,1294036,2005-01-24,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653937,2021-09-30,09:03:11,50,241,3.1,91.0,High,64,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",248,High,"Language: Understand, Edit for Grammar, Usage",239,High,"Language: Understand, Edit for Mechanics",234,High,,,,,,,2021-09-30 09:03:11,2021-2022,2023,Fall
1560,1560,Fall 2021-2022,1299796,2006-10-07,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653685,2021-09-30,09:07:19,64,234,2.9,87.0,High,55,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",231,High,"Language: Understand, Edit for Grammar, Usage",233,High,"Language: Understand, Edit for Mechanics",237,High,,,,,,,2021-09-30 09:07:19,2021-2022,2025,Fall
1562,1562,Fall 2021-2022,1299939,2004-11-10,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,720138726,2021-10-14,12:38:37,26,202,3.1,11.0,Low,43,3.7736,,,,"Writing: Write, Revise Texts for Purpose and Audience",202,Low,"Language: Understand, Edit for Grammar, Usage",201,Low,"Language: Understand, Edit for Mechanics",202,Low,,,,,,,2021-10-14 12:38:37,2021-2022,2023,Fall
1565,1565,Fall 2021-2022,1306370,2006-05-04,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654539,2021-09-30,09:05:53,35,232,2.9,81.0,High,49,1.8868,,,,"Writing: Write, Revise Texts for Purpose and Audience",239,High,"Language: Understand, Edit for Grammar, Usage",229,HiAvg,"Language: Understand, Edit for Mechanics",229,HiAvg,,,,,,,2021-09-30 09:05:53,2021-2022,2024,Fall
1568,1568,Fall 2021-2022,1308931,2006-10-09,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653681,2021-09-30,09:07:15,44,225,2.9,70.0,HiAvg,52,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",228,HiAvg,"Language: Understand, Edit for Grammar, Usage",221,HiAvg,"Language: Understand, Edit for Mechanics",227,HiAvg,,,,,,,2021-09-30 09:07:15,2021-2022,2025,Fall
1571,1571,Fall 2021-2022,1310189,2006-12-09,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654396,2021-09-30,09:07:13,39,206,3.0,25.0,LoAvg,47,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",200,Low,"Language: Understand, Edit for Grammar, Usage",212,LoAvg,"Language: Understand, Edit for Mechanics",205,LoAvg,,,,,,,2021-09-30 09:07:13,2021-2022,2025,Fall
1574,1574,Fall 2021-2022,1313555,2004-09-17,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653630,2021-09-30,09:03:11,40,249,3.5,97.0,High,79,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",251,High,"Language: Understand, Edit for Grammar, Usage",247,High,"Language: Understand, Edit for Mechanics",249,High,,,,,,,2021-09-30 09:03:11,2021-2022,2023,Fall
1577,1577,Fall 2021-2022,1313556,2005-08-11,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653679,2021-09-30,09:04:29,35,233,2.9,80.0,HiAvg,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",237,High,"Language: Understand, Edit for Grammar, Usage",234,High,"Language: Understand, Edit for Mechanics",228,HiAvg,,,,,,,2021-09-30 09:04:29,2021-2022,2023,Fall
1580,1580,Fall 2021-2022,1314197,2006-05-25,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653915,2021-09-30,09:05:55,47,216,2.9,43.0,Avg,45,1.8868,,,,"Writing: Write, Revise Texts for Purpose and Audience",210,LoAvg,"Language: Understand, Edit for Grammar, Usage",219,Avg,"Language: Understand, Edit for Mechanics",220,Avg,,,,,,,2021-09-30 09:05:55,2021-2022,2024,Fall
1583,1583,Fall 2021-2022,1320263,2006-02-24,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653708,2021-09-30,09:07:14,52,220,2.9,58.0,Avg,47,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",224,HiAvg,"Language: Understand, Edit for Grammar, Usage",220,Avg,"Language: Understand, Edit for Mechanics",217,Avg,,,,,,,2021-09-30 09:07:14,2021-2022,2025,Fall
1586,1586,Fall 2021-2022,1320272,2006-06-02,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654507,2021-09-30,09:07:20,55,222,3.0,63.0,HiAvg,57,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",223,HiAvg,"Language: Understand, Edit for Grammar, Usage",230,HiAvg,"Language: Understand, Edit for Mechanics",214,Avg,,,,,,,2021-09-30 09:07:20,2021-2022,2025,Fall
1589,1589,Fall 2021-2022,1324285,2006-06-05,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653805,2021-09-30,09:04:24,33,222,2.9,58.0,Avg,45,11.3208,,,,"Writing: Write, Revise Texts for Purpose and Audience",219,Avg,"Language: Understand, Edit for Grammar, Usage",225,HiAvg,"Language: Understand, Edit for Mechanics",223,HiAvg,,,,,,,2021-09-30 09:04:24,2021-2022,2024,Fall
1592,1592,Fall 2021-2022,140094,2005-06-20,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654497,2021-09-30,09:03:05,24,229,2.9,71.0,HiAvg,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",232,HiAvg,"Language: Understand, Edit for Grammar, Usage",226,HiAvg,"Language: Understand, Edit for Mechanics",231,HiAvg,,,,,,,2021-09-30 09:03:05,2021-2022,2023,Fall
1595,1595,Fall 2021-2022,191948,2006-01-24,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654370,2021-09-30,09:02:53,36,225,2.9,70.0,HiAvg,47,3.7736,,,,"Writing: Write, Revise Texts for Purpose and Audience",227,HiAvg,"Language: Understand, Edit for Grammar, Usage",228,HiAvg,"Language: Understand, Edit for Mechanics",220,Avg,,,,,,,2021-09-30 09:02:53,2021-2022,2025,Fall
1598,1598,Fall 2021-2022,282975,2004-08-30,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653974,2021-09-30,09:05:24,53,219,2.9,46.0,Avg,52,12.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",209,LoAvg,"Language: Understand, Edit for Grammar, Usage",216,LoAvg,"Language: Understand, Edit for Mechanics",231,HiAvg,,,,,,,2021-09-30 09:05:24,2021-2022,2023,Fall
1601,1601,Fall 2021-2022,301100,2004-08-27,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653660,2021-09-30,09:04:20,24,225,2.9,61.0,HiAvg,55,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",219,Avg,"Language: Understand, Edit for Grammar, Usage",232,HiAvg,"Language: Understand, Edit for Mechanics",223,Avg,,,,,,,2021-09-30 09:04:20,2021-2022,2023,Fall
1604,1604,Fall 2021-2022,325837,2006-03-16,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653572,2021-09-30,09:03:43,30,226,3.0,68.0,HiAvg,49,3.7736,,,,"Writing: Write, Revise Texts for Purpose and Audience",216,Avg,"Language: Understand, Edit for Grammar, Usage",235,High,"Language: Understand, Edit for Mechanics",228,HiAvg,,,,,,,2021-09-30 09:03:43,2021-2022,2024,Fall
1607,1607,Fall 2021-2022,329300,2005-08-31,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654078,2021-09-30,09:04:05,37,240,2.9,90.0,High,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",247,High,"Language: Understand, Edit for Grammar, Usage",230,HiAvg,"Language: Understand, Edit for Mechanics",242,High,,,,,,,2021-09-30 09:04:05,2021-2022,2023,Fall
1610,1610,Fall 2021-2022,380914,2005-02-24,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654454,2021-09-30,09:05:28,30,228,3.0,69.0,HiAvg,57,1.8868,,,,"Writing: Write, Revise Texts for Purpose and Audience",225,HiAvg,"Language: Understand, Edit for Grammar, Usage",230,HiAvg,"Language: Understand, Edit for Mechanics",230,HiAvg,,,,,,,2021-09-30 09:05:28,2021-2022,2023,Fall
1613,1613,Fall 2021-2022,441013,2006-04-04,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654328,2021-09-30,09:03:35,43,233,3.0,83.0,High,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",233,High,"Language: Understand, Edit for Grammar, Usage",229,HiAvg,"Language: Understand, Edit for Mechanics",236,High,,,,,,,2021-09-30 09:03:35,2021-2022,2024,Fall
1616,1616,Fall 2021-2022,490440,2005-01-15,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653740,2021-09-30,09:03:05,44,237,2.9,86.0,High,62,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",231,HiAvg,"Language: Understand, Edit for Grammar, Usage",232,HiAvg,"Language: Understand, Edit for Mechanics",250,High,,,,,,,2021-09-30 09:03:05,2021-2022,2023,Fall
1619,1619,Fall 2021-2022,498151,2004-04-18,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654503,2021-09-30,09:05:04,27,211,2.9,26.0,LoAvg,50,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",213,LoAvg,"Language: Understand, Edit for Grammar, Usage",217,Avg,"Language: Understand, Edit for Mechanics",203,Low,,,,,,,2021-09-30 09:05:04,2021-2022,2023,Fall
1622,1622,Fall 2021-2022,535603,2004-04-02,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654438,2021-09-30,09:04:20,22,221,2.9,51.0,Avg,52,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",212,LoAvg,"Language: Understand, Edit for Grammar, Usage",220,Avg,"Language: Understand, Edit for Mechanics",231,HiAvg,,,,,,,2021-09-30 09:04:20,2021-2022,2023,Fall
1625,1625,Fall 2021-2022,622408,2004-12-28,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654038,2021-09-30,09:03:07,41,228,2.9,69.0,HiAvg,54,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",226,HiAvg,"Language: Understand, Edit for Grammar, Usage",212,LoAvg,"Language: Understand, Edit for Mechanics",245,High,,,,,,,2021-09-30 09:03:07,2021-2022,2023,Fall
1628,1628,Fall 2021-2022,739929,2004-10-28,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653911,2021-09-30,09:04:21,26,246,3.5,95.0,High,77,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",245,High,"Language: Understand, Edit for Grammar, Usage",238,High,"Language: Understand, Edit for Mechanics",266,High,,,,,,,2021-09-30 09:04:21,2021-2022,2023,Fall
1631,1631,Fall 2021-2022,835904,2005-06-26,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653703,2021-09-30,09:03:09,42,237,3.0,86.0,High,49,1.8868,,,,"Writing: Write, Revise Texts for Purpose and Audience",225,HiAvg,"Language: Understand, Edit for Grammar, Usage",237,High,"Language: Understand, Edit for Mechanics",248,High,,,,,,,2021-09-30 09:03:09,2021-2022,2023,Fall
1634,1634,Fall 2021-2022,884239,2005-06-15,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653992,2021-09-30,09:03:42,45,233,2.9,83.0,High,54,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",238,High,"Language: Understand, Edit for Grammar, Usage",230,HiAvg,"Language: Understand, Edit for Mechanics",232,HiAvg,,,,,,,2021-09-30 09:03:42,2021-2022,2024,Fall
1637,1637,Fall 2021-2022,964803,2004-11-05,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653773,2021-09-30,09:03:04,47,217,2.9,40.0,LoAvg,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",215,LoAvg,"Language: Understand, Edit for Grammar, Usage",220,Avg,"Language: Understand, Edit for Mechanics",217,Avg,,,,,,,2021-09-30 09:03:04,2021-2022,2023,Fall
1640,1640,Fall 2021-2022,969768,2005-05-10,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653886,2021-09-30,09:07:08,29,201,2.9,12.0,Low,45,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",195,Low,"Language: Understand, Edit for Grammar, Usage",206,LoAvg,"Language: Understand, Edit for Mechanics",204,Low,,,,,,,2021-09-30 09:07:08,2021-2022,2024,Fall
1643,1643,Fall 2021-2022,978077,2006-06-07,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714654559,2021-09-30,09:05:53,39,224,2.9,63.0,HiAvg,54,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",221,Avg,"Language: Understand, Edit for Grammar, Usage",219,Avg,"Language: Understand, Edit for Mechanics",231,HiAvg,,,,,,,2021-09-30 09:05:53,2021-2022,2024,Fall
1646,1646,Fall 2021-2022,979980,2004-10-17,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,714653632,2021-09-30,09:04:09,53,245,3.4,95.0,High,77,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",247,High,"Language: Understand, Edit for Grammar, Usage",237,High,"Language: Understand, Edit for Mechanics",257,High,,,,,,,2021-09-30 09:04:09,2021-2022,2023,Fall
1649,1649,Winter 2021-2022,108812,2005-03-19,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548272,2022-02-07,08:55:40,41,232,2.9,75.0,HiAvg,47,1.9608,,,,"Writing: Write, Revise Texts for Purpose and Audience",225,Avg,"Language: Understand, Edit for Grammar, Usage",233,HiAvg,"Language: Understand, Edit for Mechanics",238,High,,,,,,,2022-02-07 08:55:40,2021-2022,2023,Winter
1652,1652,Winter 2021-2022,1200447,2006-02-02,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548613,2022-02-07,09:10:08,44,230,2.9,78.0,HiAvg,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",241,High,"Language: Understand, Edit for Grammar, Usage",230,HiAvg,"Language: Understand, Edit for Mechanics",218,Avg,,,,,,,2022-02-07 09:10:08,2021-2022,2025,Winter
1655,1655,Winter 2021-2022,1203436,2006-10-29,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548557,2022-02-07,08:56:57,32,233,2.9,83.0,High,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",243,High,"Language: Understand, Edit for Grammar, Usage",231,HiAvg,"Language: Understand, Edit for Mechanics",225,HiAvg,,,,,,,2022-02-07 08:56:57,2021-2022,2025,Winter
1658,1658,Winter 2021-2022,1205294,2005-05-05,M,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548497,2022-02-07,08:57:22,47,235,2.9,81.0,High,51,1.8868,,,,"Writing: Write, Revise Texts for Purpose and Audience",238,High,"Language: Understand, Edit for Grammar, Usage",228,HiAvg,"Language: Understand, Edit for Mechanics",237,High,,,,,,,2022-02-07 08:57:22,2021-2022,2023,Winter
1661,1661,Winter 2021-2022,1205598,2005-08-14,F,11,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,744679362,2022-02-10,13:24:26,69,228,2.9,66.0,HiAvg,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",228,HiAvg,"Language: Understand, Edit for Grammar, Usage",216,LoAvg,"Language: Understand, Edit for Mechanics",240,High,,,,,,,2022-02-10 13:24:26,2021-2022,2023,Winter
1664,1664,Winter 2021-2022,1206097,2006-01-21,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548423,2022-02-07,09:00:39,35,232,2.9,78.0,HiAvg,53,1.8868,,,,"Writing: Write, Revise Texts for Purpose and Audience",227,HiAvg,"Language: Understand, Edit for Grammar, Usage",230,HiAvg,"Language: Understand, Edit for Mechanics",237,High,,,,,,,2022-02-07 09:00:39,2021-2022,2024,Winter
1667,1667,Winter 2021-2022,1208784,2006-07-31,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548362,2022-02-07,09:00:37,42,240,2.9,91.0,High,60,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",243,High,"Language: Understand, Edit for Grammar, Usage",242,High,"Language: Understand, Edit for Mechanics",234,High,,,,,,,2022-02-07 09:00:37,2021-2022,2024,Winter
1670,1670,Winter 2021-2022,1208791,2005-07-07,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548585,2022-02-07,09:05:41,34,234,2.9,82.0,High,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",234,High,"Language: Understand, Edit for Grammar, Usage",236,High,"Language: Understand, Edit for Mechanics",231,HiAvg,,,,,,,2022-02-07 09:05:41,2021-2022,2024,Winter
1673,1673,Winter 2021-2022,1208797,2006-06-14,M,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745277264,2022-02-07,09:43:10,72,222,3.0,55.0,Avg,45,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",223,Avg,"Language: Understand, Edit for Grammar, Usage",224,Avg,"Language: Understand, Edit for Mechanics",218,Avg,,,,,,,2022-02-07 09:43:10,2021-2022,2024,Winter
1676,1676,Winter 2021-2022,1208799,2006-06-08,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548576,2022-02-07,09:06:02,33,213,2.9,32.0,LoAvg,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",216,LoAvg,"Language: Understand, Edit for Grammar, Usage",211,LoAvg,"Language: Understand, Edit for Mechanics",213,LoAvg,,,,,,,2022-02-07 09:06:02,2021-2022,2024,Winter
1679,1679,Winter 2021-2022,1208801,2006-01-02,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548610,2022-02-07,09:00:46,41,254,3.5,99.0,High,77,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",264,High,"Language: Understand, Edit for Grammar, Usage",243,High,"Language: Understand, Edit for Mechanics",255,High,,,,,,,2022-02-07 09:00:46,2021-2022,2024,Winter
1682,1682,Winter 2021-2022,1208829,2007-04-06,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548314,2022-02-07,08:56:55,24,240,3.0,92.0,High,62,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",237,High,"Language: Understand, Edit for Grammar, Usage",240,High,"Language: Understand, Edit for Mechanics",242,High,,,,,,,2022-02-07 08:56:55,2021-2022,2025,Winter
1685,1685,Winter 2021-2022,1208833,2007-01-25,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548574,2022-02-07,08:56:34,58,230,2.9,78.0,HiAvg,49,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",233,High,"Language: Understand, Edit for Grammar, Usage",224,HiAvg,"Language: Understand, Edit for Mechanics",234,High,,,,,,,2022-02-07 08:56:34,2021-2022,2025,Winter
1688,1688,Winter 2021-2022,1208842,2007-02-13,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548255,2022-02-07,08:56:44,77,228,3.0,74.0,HiAvg,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",222,Avg,"Language: Understand, Edit for Grammar, Usage",235,High,"Language: Understand, Edit for Mechanics",227,HiAvg,,,,,,,2022-02-07 08:56:44,2021-2022,2025,Winter
1691,1691,Winter 2021-2022,1208848,2006-03-23,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548567,2022-02-07,08:56:39,33,227,2.9,72.0,HiAvg,54,1.9231,,,,"Writing: Write, Revise Texts for Purpose and Audience",228,HiAvg,"Language: Understand, Edit for Grammar, Usage",222,Avg,"Language: Understand, Edit for Mechanics",231,HiAvg,,,,,,,2022-02-07 08:56:39,2021-2022,2025,Winter
1694,1694,Winter 2021-2022,1209288,2007-05-31,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548302,2022-02-07,08:56:57,36,222,2.9,60.0,Avg,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",221,Avg,"Language: Understand, Edit for Grammar, Usage",225,HiAvg,"Language: Understand, Edit for Mechanics",222,Avg,,,,,,,2022-02-07 08:56:57,2021-2022,2025,Winter
1697,1697,Winter 2021-2022,1209648,2007-09-05,M,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548439,2022-02-07,08:57:00,58,232,3.0,82.0,High,58,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",227,HiAvg,"Language: Understand, Edit for Grammar, Usage",228,HiAvg,"Language: Understand, Edit for Mechanics",241,High,,,,,,,2022-02-07 08:57:00,2021-2022,2025,Winter
1700,1700,Winter 2021-2022,1209650,2006-09-23,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548482,2022-02-07,08:56:41,39,212,2.9,34.0,LoAvg,57,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",214,LoAvg,"Language: Understand, Edit for Grammar, Usage",205,Low,"Language: Understand, Edit for Mechanics",217,Avg,,,,,,,2022-02-07 08:56:41,2021-2022,2025,Winter
1703,1703,Winter 2021-2022,1209657,2007-05-12,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548448,2022-02-07,08:56:34,64,239,2.9,91.0,High,55,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",242,High,"Language: Understand, Edit for Grammar, Usage",235,High,"Language: Understand, Edit for Mechanics",239,High,,,,,,,2022-02-07 08:56:34,2021-2022,2025,Winter
1706,1706,Winter 2021-2022,1211467,2007-03-15,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548466,2022-02-07,08:57:00,41,233,2.9,83.0,High,53,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",233,High,"Language: Understand, Edit for Grammar, Usage",229,HiAvg,"Language: Understand, Edit for Mechanics",235,High,,,,,,,2022-02-07 08:57:00,2021-2022,2025,Winter
1709,1709,Winter 2021-2022,1211739,2006-12-22,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548581,2022-02-07,09:00:12,55,234,2.9,85.0,High,51,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",236,High,"Language: Understand, Edit for Grammar, Usage",234,High,"Language: Understand, Edit for Mechanics",234,High,,,,,,,2022-02-07 09:00:12,2021-2022,2025,Winter
1712,1712,Winter 2021-2022,1212709,2006-04-18,F,10,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548337,2022-02-07,09:06:06,42,244,3.2,94.0,High,72,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",240,High,"Language: Understand, Edit for Grammar, Usage",245,High,"Language: Understand, Edit for Mechanics",246,High,,,,,,,2022-02-07 09:06:06,2021-2022,2024,Winter
1715,1715,Winter 2021-2022,1219953,2007-04-21,F,9,Language Arts,Language Usage,Growth: Language 2-12 OR 2019,745548342,2022-02-07,08:56:55,32,236,3.0,88.0,High,60,0.0,,,,"Writing: Write, Revise Texts for Purpose and Audience",234,High,"Language: Understand, Edit for Grammar, Usage",227,HiAvg,"Language: Understand, Edit for Mechanics",247,High,,,,,,,2022-02-07 08:56:55,2021-2022,2025,Winter
